text,actual,predicted,probability
"There's so many things to fall for in Aro Tolbukhin. En la mente del asesino (Inside the killer's mind), that it's very hard to talk about it without giving any kind of warning. Let's just say that this movie is like an exercise in cinema but really, really great done. It´s made with super 8, black and white shots, 35 milimeters, color, interviews, flashbacks. Aro Tolbukhin it´s like a movie made a documental or viceversa, which most peculiar aspect relays on the doubt that leaves you wondering, did he really ever existed? The movie follows the later life of an hungarian sailor that arrived in Guatemala, worked in a religious mission and then killed some people. An act for which he got caught and death penalty sentenced. The movie starts because some french documentalists got interested in this character so they interview him prior to his death. Nowadays, some more people got involved and make a deeper research of the character. The one we are witness of -the movie.<br /><br />For the main part in the history we are guided by a semi slow phase to go look inside Aro´s mind, mainly in order to decode why he did what he has done. Nevertheless, the important thing is that the filmmakers never gives us a sided point of view; they left the judging for all of us and even as we may understand his actions, we clearly never justify them. So, the first half is based upon recollecting information; later things turn into Aro's childhood, giving the movie such an incredible new force (even tough never got weak or boring).<br /><br />I don't mean -and don't want- to spoil anything; so the only thing left to say is that if by any chance you get this movie near you, believe me, the trip to see it is more than worthy.",1,0,0.21224392645599585
"I love Kristen Dunst, especially in Elizabethtown. I guess she's the kind of actress who had better not act before camera, but just be herself. She did that, and she looked so natural in Elizabethtown. In this movie, however, she did try to add in more artificial performance, especially in the first half of the film, so that she looked more like a sober editor. While in the other half, she totally set herself back in her daily track, and I just couldn't tell her to be an editor any way. Therefore, her performance is not enduring in this film. <br /><br />The film,on the whole, is attracting and inspiring. the character of Young is full and reasonable. Anyway, the film tells a big and sophisticated story. <br /><br />The only big defect is that it didn't show a turning point of the hero and heroine's love story. I am totally confused when they kiss at the end of the story, because that is rather unclear for the two persons.",1,0,0.18323140502213664
"After reading the book, I happened across this DVD at Wal-Mart for 3 bucks and thought, sure, what the hell... I got the DVD and watched it last night. When I started watching it, I checked the run time and it was about 90 minutes. I thought, OK cool... It seemed to run rather slowly, knowing the story and how much of it there was. By the time I got to the actual killings, I was like, ""how much time does this have left?"" Checked. ""One minute?! What the hell?!"" I felt incredibly cheated, thinking that the movie only progressed through a third of the overall story.<br /><br />But then, I happily noticed that the DVD's scene selection menu included a part 1 AND a part 2. I still had another hour and a half to go! I then sat very happily and enjoyed the second half of the movie, even more so than the first.<br /><br />I admit that I have not seen the 1967 original film (despite my sincerest desire to), I have however read the novel and felt that this was a fairly descent film, for a two-part TV miniseries, that is. I think the casting of the role of Perry was completely wrong and a few minor inconsistencies jumped out at me, but still very well done. The first half drags on a bit, while the second half is much more gripping. I think they should have proportioned the movie more like Capote did his book: 1/3 before the murders, 1/3 after, and 1/3 after the killers are arrested. Instead, the film makes it more 1/2 before the murders, 1/4 after, and 1/4 after the killers are arrested. Again, this makes the second half more exciting, but at the same time, less compelling while making the first half drag on and on...<br /><br />Now I look back and realize I have just made the same mistake about making things drag on and on, so I will shut the hell up. Go watch the movie and make up your own damn mind! <br /><br />Nick Houston",1,0,0.2425002518716833
"....after 16 years Tim Burton finally disappoints me!!!! Whatever happened to the old Burton who read ""The Dark Knight Returns"" by Frank Miller as research for his preparation to direct Batman back in 1988-89? By the looks of it Burton didn't research the book nor the movie cause he got everything WRONG! This movie sucks! It's not as good as the original and it doesn't deal with the same subject as the original. If you want a good ape movie watch the original.<br /><br />**out of****stars",1,0,0.13893516932139058
"Wizards of the Lost Kingdom is a movie about a young prince (Simon) who is banished from his kingdom due to his father (the king) being killed by the cliche ""evil adviser"". This movie's about Simon's adventures. The special effects, plot, acting, and generally everything about this movie is BAD. However, it's so bad that it's funny. You will keep watching this movie simply because it's so bad it's funny, and, like the other reviewer of the movie said, it's so bad it's good.",1,0,0.0609546630976607
"I think this movie got a low rating because it got judged by it's worst moments. There is a diarrhea joke and an embarrassing nut-scratching scene, but apart from that there are actually quite a few moments that made me laugh out loud. Jason Lee is performing some wonderfully subtle comedy in this movie and Julia Stiles manages to be pretty damn funny herself. Apart from that this movie behaves like most romantic comedies, after about 40 minutes into it you know how it is going to end. (Which is better than most of them, where you already know after +/- 5 minutes). Anyway, better movies to watch but definitely not the worst pick...Cheers",1,0,0.20163209630152612
"I scooped up this title by accident with the Grindhouse Vol. 1 collection of pure Euro-trash movies. But this movie has a nice stamp of approval and should deserve a better transfer than what is out there. Stupednous it is not... satisfying it is! Watching this movie I couldn't help to wonder... how come Sergio Martino didn't make this flick? This has his signature all over it and punctuated by Edwedge Fenech (alas not as well known as she should be but she did get a nice cameo in Hostel II). Double-crosses and triple-crosses underly and cement this film from beginning to end with Lee Van Cleef oozing coolness under pressure from the 1st second. Did this guy have to go to Italy to finally reach his potential or did the studio system let this guy slip through? Besides Lee's more recognizable films, film-goers should try this on for size and see how if Sergio Leone would've lowered his epic scale down on Once Upon a Time in America to half the running time (and 1/4 of the budget) this is what it would've turned out to be like. So refreshing, it should be taken in during the day at home and make it for an couch matinée",1,0,0.13031367679589415
"In The White Balloon and Crimson Gold, the two other films by Jafar Panahi that I've seen, the director mines surprising amounts of depth in subjects that seem, on the surface, slight. In Offside, Panahi's seriocomic tribute to Iranian women standing up for their rights, I don't think he's as successful. Not that what he's saying isn't important, of course (and it's too bad that, like pretty much every other Panahi film, Iranians can't see it). But, after a while, the film feels a tad flat, and it feels long even at 90 minutes. Not saying I didn't like it, though. The actors are all fantastic, and the celebration at the end of the film is infectious. But it's not an important work, in my opinion.",1,0,0.2880260352155073
"Even though there are no new episodes, and it is rarely showed. I used to love the magic of Sabrina and the teenage witch. I never got to see the last episodes, but I do want to know what happened to Miles, or Josh? And why did the aunts have to disappear out of the show for good?I'm sure the ending went to be perfect. But there are a lot of questions unanswered. And I want to see the last episode of S.T.T.W! Because I heard she decides between Erin and Harvey on her wedding day! I really hope that she picks Harvey! And may I say Nate Richart is HOTT!! Too bad hes too old for me though. Melissa Joan Hart has her own sense of cuteness that she adds to the show, but there are many little ""stupid"" things for the show such as how famous bands come out of nowhere and play songs and all the cast is listening, its kind of stupid. Plus the cat starts to really get lame, as the show continued, the jokes began just to get stupid, and the things that the audio controlled ""audience"" would laugh at, I would think it was so lame. Don't get me wrong, at some parts it was funny, but I think the show just kind of lost its ""magic"" so to speak as the show went on. I give kudos to all the cast though for trying, although that Soleil Moon Frye girl had no taste, and she was a horrid actress. I wonder what Melissa or any of the cast is doing now for that matter, now that the show has ended.",1,0,0.23583278352731835
"as a sequel,this is not a bad movie.i actually liked it better than the 1st one.i found it more entertaining.it seemed like it was shot documentary style.at first this bothered me,as i thought it just looked too low budget.but it grew on me,and it made the movie seem more authentic.this movie has more dry one liners than the original,which is a good thing,in my opinion.i do think at times they went a bit over the top with some of the scenes and the characters.it almost becomes a parody of itself,which may be the point.this movie at least has some suspense,which the 1st one did not have,in my view.it has some of the same great music from the original,which is great.the acting again was pretty decent for the most part,though like i said,some of it seemed over the top.i also felt that the movie loses a lot of momentum towards the end and there are a few minutes which seem really slow and just don't seem to flow,like the rest of the movie.overall,though,i thought this was a pretty sequel.my rating for ""Return to Cabin by the Lake"" is 7/10*",1,0,0.20623094817693197
"Time for a rant, eh: I thought Spirit was a great movie to watch. However, there were a few things that stop me from rating it higher than a 6 or 7 (I'm being a little bit generous with the 7).<br /><br />Point #1: Matt Damon aggravates me. I was thinking, 'what a dicky voice they got for the main character,' when I first heard him narrate - and then I realized it is Matt Damon. The man bugs me so very bad - his performance in ""The Departed"" was terrible and ruined the movie for me (before the movie got a chance to ruin itself, but that's another story for some other time), as it almost did ""Spirit"". I was able to get past this fact because of how little narration there actually was... thankfully.<br /><br />Point #2: Brian Adams sucks... The whole score was terrible... The songs were unoriginal, generic, and poorly executed; not once did I find the music to fit; and the lyrics were terrible. Every time one of the lame songs came on, I was turned off. I almost thought I'd start hearing some patriotic propaganda slipped into the super-American freedom style lyrics (I couldn't help but be reminded of those terrible patriotic songs that played on the radio constantly after 9/11). In light of the native American aspects of the film, they should have gone with fitting music using right instruments, not petty radio-hit, teen-bop, 14-year-old-girl crap. I thought I was back in junior high school. I can't believe no better could have been done--I refuse to. Had it not have been for this, I'd rank the film up more with Disney, which knows a thing or two about originality (ok, don't bother saying what I know some of you are probably thinking ;). Too bad, it's a shame they couldn't have hired better musicians.<br /><br />I liked the art and animation, except for some things here and there... like sometimes the angles appear too sharp on the face and the lines too thick or dark on the body (thick/dark lines mainly near the end). There were often times when I thought they _tried too hard_ on the emotion and facial expressions and failed at drawing any real emotion. But there were also times when the emotion ran thick. Anyhow, many scenes were lazy and the layers were apparent.<br /><br />OK, I'm falling asleep here so I'll sum it up before I start making less sense...<br /><br />Nice try on an epic film... it turned out mediocre though. Matt Damon, you suck!",1,0,0.11177946265022146
What could be more schlocky than the idea of private detectives getting involved with the women they're supposed to be spying on? And most of the dialogue as written is perfectly banal.<br /><br />But the actors turn the dialog into something that makes sense. You can see real people behind the unreal lines. And the directing is wonderful. Each scene does just what it has to and ends without dragging on too long.<br /><br />I showed this to several friends in the mid-80s because I was perplexed at how such bad material could be made into such a good movie. The friends enjoyed it too.,1,0,0.2732258926550845
"I just don't understand why this movie is getting beat-up in here. Jeez. It is mindless, it isn't polished and it is (as I am reading) wasted on some. The cast of this movie plays their characters to the 'T' (If you watched Permanent Midnight and became a Ben Stiller fan then yes you will be disappointed). These are misunderstood, well-intentioned misfits trying to save the city/world with nothing but grit and determination. The problem is they don't realize their limits until the big showdown and that's the point! This is 3 times the movie that The Spy Who Shagged Me was yet gets panned by the same demographic group, likely the same people who feel the first AP movie pales in comparison to the sequel. I just don't get it. The jokes work on more then one level; if you didn't get it I know what level you're at.",1,0,0.17952369857583372
"This movie grabbed me with the incredible opening sequence which tricked me into a complete reversal of perspective, so I was hooked by the time the title came on. The theme of this movie is that everyone is acting, trying to re-invent themselves, but not in a tricky way like Identity or the Usual Suspects, but in the way we all try to make whatever banal life we find ourselves in a little more interesting. The scenes in the chicken warehouses are spectacular. At one point Jorgen (who owns the chicken farm) attends a seminar in laughing, where he's the worst student. His discomfort at this lets you see the depth of his yearning to change himself. The movie made me wonder about the hidden mysteries that lie behind the surface of the most commonplace people I see every day. There's not a lot of plot here. Guessing the old man's secret is pretty easy, but the fascination lies in trying to guess what all the other characters will do when they figure it out. This movie appealed to me in the same way that Sideways did, although the characters couldn't be more dissimilar.",1,0,0.2200454469302721
"Life Pod is one of those movies that you just watch and try not to analyze too hard. The acting is rather amateurish, at best. The special effects are obviously low budget, but not too bad. The story line is rather stock, but with an interesting twist. Computer run amok, but not exactly a computer and the running amok is very understandable when the truth is revealed. Still the movie has its moments and is quite watchable. For me, at least part of the allure of this movie is the prominent role of Kristine DeBell. She may not be the greatest actress in the world, but having been a former playmate of the month, she is cute enough. In all Life Pod is much like other low-budget Sci-Fi movies of the 1980s and somewhat predictable.<br /><br />The White Star Lines bit is cute, if completely inaccurate. The last of the White Star Lines Company stock was purchased by the Cunard Lines 1947 and the last ship to sail under the White Star colors was the Britannic (not the sister of Titanic) which was sold for scrap in 1960.",1,0,0.21891717593480786
